query_id	query	hotel_id	hotel_name	location	retrieved_by	rank_bm25	rank_vector	rank_hybrid	score_bm25	score_vector	score_hybrid	top_review_1	top_review_2	top_review_3	relevance	note
Q3	resort 5 sao sang trọng ở phú quốc	1000000626112	SOL by Melia Phu Quoc	Phú Quốc	bm25,hybrid,vector	9	7	8	8.047344	14.827087	11.189119	Một trải nghiệm tồi tệ tại ở 1 Resort mang mác 5 sao của Phú Quốc. Tất cả vật dụng quá cũ. Đồ ăn sáng quá ít món. Không thể chấp nhận được	Sau này khi có cơ hội trở lại Phú Quốc, mình nhất định sẽ quay lại resort một lần nữa. Đi rồi mà vẫn còn lưu luyến Sol.	Buffet sáng không phù hợp với giá tiền cũng như đẳng cấp của resort. Cũng có nhiều khách chứ không có ít mà làm nguyên 3 nồi trứng cuộn, trứng chiên, trứng đảo, còn lại toàn rau củ luộc, đút lò và đồ tinh bột... Quá kém xa so với các resort cùng đẳng cấp mà mình từng đi. Ngoài ra còn thêm vấn đề quy định check in 15h (Rất may các bạn nhân viên cũng hỗ trợ để mình nhận phòng sớm ) và đặt cọc 1tr 1 đêm dù đã thanh toán trước đủ (Lỡ mình thuê 10 đêm cũng phải chuẩn bị đống tiền mặt luôn quá). Nhân viên rất tốt và cảnh đẹp nhưng vì vài vấn đề như đã nói nên mình sẽ không chọn sol là điểm đến nghỉ dưỡng lý tưởng cho lần sau.	0	descriptor_miss_0/1
Q3	resort 5 sao sang trọng ở phú quốc	9000000890249	Vinholidays Fiesta Phu Quoc	Phú Quốc	hybrid,vector		8	9		13.652130	10.545419	Ok lắm mn ơi khách sạn giá cả siêu yêu,nvien nhiệt tình cho 5 sao nhaaa	5 sao không có nhưng ❤️🥰🫶🫶😘	Không gian đẹp nằm ngay TT Grandword thoải mái 3 sao mà dịch vụ chất lượng như 4-5 sao.	0	descriptor_miss_0/1
Q3	resort 5 sao sang trọng ở phú quốc	3000020018435	Best Western Premier Sonasea Phu Quoc	Phú Quốc	hybrid,vector		9	10		13.309300	9.902891	khách sạn sạch sẽ, chuyên nghiệp 5 sao	Resort rất tốt. Mới xây dựng nên rất đẹp, nhân viên lễ phép nhiệt tình, đồ ăn sáng đa dạng. View chỗ nào cũng rất đẹp. Có dịp quay lại chắc chắn sẽ ở đây ❤️	Resort quá tuyệt vời phòng sang trọng sạch sẽ nhân viên cực kỳ thân thiện mến khách buffet sáng ngon tuyệt đúng chuẩn 5 sao tiêu chuẩn Mỹ. Sẽ trở lại resort cùng với gia đình cho những kỳ nghĩ sắp tới	1	descriptor_hit_1/1
Q3	resort 5 sao sang trọng ở phú quốc	3000020012744	Wyndham Grand Phu Quoc	Phú Quốc	bm25,vector	10	10		6.715841	12.781197		Mình hài lòng. Resort rất rộng lớn, có nhiều khu mua sắm, casino, tiện ích đáng trải nghiệm, hồ bơi đẹp, bãi biển sạch đẹp và phòng chuẩn. Khu villa trông nhiều bụi hoa thơm và đẹp.	Khách sạn thiết kế đơn giản nhưng sang trọng. Có tích hợp khu phố mua sắm bên trong khách sạn tiện lợi. Hồ bơi rộng, bãi biển đẹp, nhân viên thân thiện. Phòng rộng rãi, sạch sẽ, thiết kế phòng sang trọng. Giá phòng hợp lý. Gần Vinwonder, Safari, Grandworld và có xe đưa đón đến những nơi này miễn phí. Đáng để ở!	Khách sạn sang trọng, sạch sẽ, đầy đủ tiện nghi	1	descriptor_hit_1/1
Q3	resort 5 sao sang trọng ở phú quốc	3000020008174	The Palmy Phu Quoc Resort & Spa	Phú Quốc	bm25	4			12.299228			khách sạn oki nha mọi người ban thấy nhiều người chê hơi rén , cá nhân mình thấy khách sạn khá oki có chút cũ vì nhiều năm nhưng tới nỗi tệ ,với mức giá như vậy là ổn đường vào đầu ngõ hơi xấu 1 đoạn ngắn mấy chục mét thôi không đáng kể Bây giờ Phú Quốc cũng vắng khách nên các cơ sở không tái đầu tư nhiều là chuyện bình thường	Resort có đón khách ở sân bay nhưng chỉ từ 8-5h , mình đến lúc 9h phải tự kiếm xe về khách sạn, khuôn viên thì không đẹp	Trên cả tuyệt vời. Bữa sáng đầy đủ tiếp tân thân thiên xe cộ ngon lành nói chung ok 5*	0	descriptor_miss_0/1
Q4	chỗ ở tiết kiệm gần trung tâm hà nội	9000000326462	Old Quarter Hotel 1961	Hà Nội	bm25,hybrid,vector	1	1	1	9.669815	13.767380	11.922306	Tôi đã có một trải nghiệm cực kì hài lòng tại đây, khách sạn đáp ứng mọi nhu cầu dù tới phút chót chúng tôi thêm 3 người. Nhân viên siêu cấp dễ thương và nhiệt tình với khách. Phòng thì rất là sạch sẽ, vị trí ngay trung tâm nên di chuyển cũng rất dễ dàng. Sẽ quay lại nếu có dịp nghỉ chân tại Hà Nội nhé!!! Nice	Khách sạn giá rẻ gần trung tâm thuận tiện đi lại, nhân viên rất hữu ích, sẽ quay lại trong ngày gần nhất	Gần trung tâm thuận tiện mua sắm đi lại	1	descriptor_hit_1/2
Q4	chỗ ở tiết kiệm gần trung tâm hà nội	9000002452279	Libré Homestay	Hà Nội	hybrid,vector		2	2		13.514763	11.812031	Phòng ngay đối diện SVĐ Hàng Đẫy, trong vòng bán kính 2km có thể đi bộ đến quảng trường Ba Đình, Hoàng thành Thăng Long, Văn Miếu, gần ngay ga Cát Linh và khu vực phố cổ. Nhân viên home hỗ trợ nhiệt tình và nhanh chóng, thủ tục nhanh gọn. Khu vực trung tâm nhưng rất thoáng và an toàn.	Vị trí thuận tiện trung tâm, nhân viên nhiệt tình hỗ trợ, chú bảo vệ cực cute, phòng sạch sẽ đầy đủ tiện nghi, cảm giác như ở nhà.	Nhân viên nhiệt tình, chu đáo Địa điểm trung tâm dễ dàng di chuyển	1	descriptor_hit_1/2
Q4	chỗ ở tiết kiệm gần trung tâm hà nội	9000001195485	Hanoi Flora Hotel	Hà Nội	bm25,hybrid,vector	3	3	3	1.207286	5.251188	3.633627	Nhân viên thân thiện. Vị trí trung tâm, giá cả hợp lý	ảnh cap từ vid ra nên hơi mờ chứ ngoài phòng nhìn đẹp lắm nha. Phải nói là mik đắn đo dữ lắm mới dám đặt vì sợ lúc đến phòng k giống ảnh, xuống cấp. Nhưng mà k nha, ở sảnh chờ thui cx đã ưng lắm ròii. 🫶🏻🫶🏻 Ksan đẹp, sảnh bố trí nhìn ấm cúng, k rộng lắm đâu nhưng thiết kế ăn gian diện tích nên k bị chật chội í. Có chỗ ăn buffet sáng tiện lợi và thoải mái. Kiểu cảm giác như ăn ở phòng bếp nhà ấy, gần gũi cực.🥺 Đồ ăn ngon, k nhiều và lạ nhưng đa dạng, tây ta gì cx có. Kiểu nó đủ, ko bị nhiều và lãng phí như ksan khác. Về phòng mik thì rộng rãi nha. Giường sạch sẽ, tivi coi đc, tiện nghi trong phòng vs nhà tắm đều đầy đủ. Có 2 cửa sổ rộng, quay ngay mặt tiền, có 2 lớp rèm nma mở ra thì nhà vs ksan đối diện cx thấy hết🥲 Nhà tắm có nước nóng, sạch khỏi bàn nha. Đó cx là lý do mik đắn đo chọn phòng đấy. Nhiều chỗ vô nhìn nhà tắm thấy ghê, ko dám tắm nhưng đây thì khác nhá. Ncl rấtt toẹt vờii. Toẹt vờii nháa.🤩 Mik đặt phòng 1 giường 2 ng lớn và phụ phí 1 trẻ em nữa. Nhưng tới nơi lễ tân up phòng thành family cho mik free luôn. Với free gì nữa á mà mik ko nhớ🥹. Nhân viên siêu nhiệt tình luôn ấyy. Khách chờ làm thủ tục nhận phòng là đã có nước cho khách uống. Còn mang hành lý lên giúp khách nữa. Lúc nào cx tươi cười, thân thiện cực kì. Lúc ăn sáng cx ở đó luôn. Ncl gần gũi, đẹp trai xinh gái nhaa.🤩 Giá cả thì mik nghĩ mặt bằng chung thoi vì ở trung tâm phố du lịch Hoàn Kiếm mà. Vị trí ksan cx tiện, từ đó đi bộ đc mấy phố liền vs hồ Gươm nữa. ‼️Điểm trừ: cửa nhà tắm ko khóa đc, cửa sổ mà mở là thấy hết, chắc do là phòng fam. Máy lạnh mát nhưng đc cài sẵn nên sáng lạnh mà k tắt đc:(. Đèn hơi mờ xíu nma kiểu ấm áp chứ ko có u tối nha. Ncl ksan đẹp qtr, vị trí quá thuận lợi, phòng ốc ok, tiện nghi và phục vụ rấtt rấtt rấttt toẹt vời. Quay lại HN mik sẽ đặt tiếp ở đây. Hi vọng ksan vẫn qly và giữ gìn phòng tốt để ko bị xuống cấp.🫰		1	descriptor_hit_1/2
Q4	chỗ ở tiết kiệm gần trung tâm hà nội	9000000170628	Oakwood Residence Hanoi	Hà Nội	bm25,hybrid,vector	4	4	4	0.883262	5.214782	3.482174	nằm trong khu hồ tây, cách trung tâm tầm 4 5km thôi. nhânviên thân thiện, dịch vụ đầy đủ. giá cả hợp lý			1	descriptor_hit_1/2
Q4	chỗ ở tiết kiệm gần trung tâm hà nội	9000002446773	Crescendo Urban Stay	Hà Nội	bm25,hybrid,vector	5	5	5	0.003328	0.007646	0.005919	Một trải nghiệm quá tuyệt vời tại homestay ở Hà Nội! Không gian sạch sẽ, ấm cúng và được trang trí rất tinh tế. Vị trí thuận tiện, gần trung tâm mà vẫn yên tĩnh. Nhân viên thân thiện, xinh trai, chu đáo và hỗ trợ nhiệt tình. Mình thật sự rất hài lòng và chắc chắn sẽ quay lại lần sau ❤️	Hơi xa trung tâm nhưng tiện nghi phòng sạch sẽ và đẹp, nên tới	Phòng ốc sạch sẽ, gọn gàng, phòng rộng, cận trung tâm so với giá tiền	1	descriptor_hit_1/2
Q4	chỗ ở tiết kiệm gần trung tâm hà nội	9000002216268	Eli Rina Hotel	Hà Nội	bm25	2			8.751082			Khách sạn vừa mới vừa đẹp, được thiết kế theo phong cách cổ điển. Tuy không quá to nhưng mọi thứ được sắp xếp hài hòa. Eli Rina nằm trong hẻm, nhưng từ đầu hẻm bước vào tầm 6-7 căn nhà là tới, hẻm ô tô nên thông thoáng lắm. Khách sạn trang bị đầy đủ vật dụng, chăn drap sạch sẽ, mấy chị nhân viên dọn phòng rất dễ thương. Mấy bạn quầy lễ tân thì nhiệt tình, đặt phòng của mình hơi lộn xộn mà còn checkin trễ, đến tận 2h sáng mới checkin mà bạn vẫn chờ để làm thủ tục cho nhóm tụi mình. Mình không rõ Hà Nội lắm nhưng mình nghĩ Eli Rina nằm ở trung tâm, sát bên là Văn Miếu, đi bộ chút xíu là đến Cột Cờ Hà Nội, Hoàng Thành Thăng Long, Quảng Trường Ba Đình, Lăng Chủ tịch Hồ Chí Minh... Từ đầu hẻm khách sạn đi bộ đến 6-7 căn nhà có quán phở Hương Hậu cực kỳ ngon, quán phở bạn nên thử 1 lần khi đến Hà Nội Chuyến này đi Hà Nội mọi chuyện đều suôn sẻ nên thích lắm. Sẽ trở lại Hà Nội và đến khách sạn Eli Rina nhiều lần nữa	Khách sạn sạch sẽ, gần trung tâm rất tiện di chuyển. Nhân viên nhiệt tình và dễ thươn❤️❤️❤️	Lần thứ 2 ở đây vẫn là trải nghiệm tuyệt vời. Khách sạn sạch sẽ, gần trung tâm nên di chuyển rất thuận tiện	1	descriptor_hit_1/2
Q6	phòng dorm cho sinh viên ở đà nẵng	9000000416386	RHM Luxury Hotel And Suite	Thành Phố Đà Nẵng	bm25,hybrid,vector	8	1	1	5.332286	8.784925	6.309733	Khách sạn sạch sẽ. Sẽ quay lại khi ra Đà Nẵng	Vị trí và view rất đẹp cho việc ngắm đà nẵng về đêm	Tui sẽ quay lại đà nẵng và lại ở đây tiếp ,	1	location_or_generic_match
Q6	phòng dorm cho sinh viên ở đà nẵng	1000000413455	Quoc Cuong Center Da Nang Hotel by Haviland	Thành Phố Đà Nẵng	bm25,hybrid,vector	6	7	2	5.493916	7.344183	6.078546	Giá phù hợp với sinh viên. Khách sạn ở trung tâm nên rất tiện đi ăn uống	Phòng dorm ở tập thể, mỗi người một giường, có tủ riêng cất đồ	Tất cả mọi thứ đều hài lòng, sẽ quay lại đây khi đến Đà Nẵng	1	location_or_generic_match
Q6	phòng dorm cho sinh viên ở đà nẵng	9000000099388	Chicland Hotel Danang	Thành Phố Đà Nẵng	bm25,hybrid,vector	3	6	3	6.220321	7.459113	5.780914	Mọi thứ đều ok, sẽ chọn Chicland khi đến Đà Nẵng	Sạch sẽ phục vụ tốt mình sẽ quay lại đây khi đến đà nẵng	Tôi đã ở đây và quay lại. Vẫn sẽ tiếp tục chọn hotel này cho các lần tiếp đến Đà Nẵng	1	location_or_generic_match
Q6	phòng dorm cho sinh viên ở đà nẵng	9000000985575	Record Hotel	Thành Phố Đà Nẵng	bm25,hybrid,vector	2	4	4	6.379842	7.617313	5.743410	Khách sạn sạch sẽ, nhân viên thân thiện, đã đặt lại 2 lần cho chuyến công tác đà nẵng	Có dịp ra lại Đà Nẵng tôi sẽ chọn KS này. Nhân viên nhiệt tình, phòng sạch sẽ tiện nghi	Một khách sạn tuyệt vời với giá rất hợp lý. Lần tới vào Đà Nẵng sẽ tiếp tục ở đây.	1	location_or_generic_match
Q6	phòng dorm cho sinh viên ở đà nẵng	3000020011694	Orchide'es Ocean Hotel	Thành Phố Đà Nẵng	bm25,hybrid,vector	10	2	5	4.954738	7.837153	5.639111	tốt, sẽ quay lại nếu ở Đà Nẵng	Giá và vị trí rất hợp lý, tôi sẽ quay lại vào lần tới kho qua Đà Nẵng.	khách sạn rất đáng ở khi lưu trú tại đà nẵng. nhân viên nhiệt tình chuyên nghiệp. vị trí tuyệt vời cho những người thích biển	1	location_or_generic_match
Q6	phòng dorm cho sinh viên ở đà nẵng	9000000809267	Gold Plaza Hotel Da Nang	Thành Phố Đà Nẵng	bm25,hybrid	4		6	5.955765		5.533060	phù hợp với giá tiền. thích giọng con gái Đà Nẵng hihi	Nhân viên thân thiện, nhiệt tình, khách sạn sạch sẽ. Lần tới tôi sẽ ghé tại đây khi ra Đà Nẵng.	Khách sạn rất tốt, nhân viên thân thiện nhiệt tình, đồ ăn ngon phong phú, sẽ quay lại khi có dịp đến Đà Nẵng	1	location_or_generic_match
Q6	phòng dorm cho sinh viên ở đà nẵng	3000020012109	Melia Vinpearl Danang Riverfront	Thành Phố Đà Nẵng	bm25,hybrid	1		7	6.640643		5.418234	Mình đã du lịch Đà Nẵng rất nhiều lần, nhưng đây là lần thứ 2 mình ở khách sạn Melia. Mình rất thích nơi này. Nhân viên dễ thương, dịch vụ tốt, vị trí thuận lợi để trải nghiệm chuyến du lịch. Mình rất hài lòng và chắc chắn sẽ ghé Melia vào chuyến đi Đà Nẵng lần sau của mình. ❤️	Trong tất cả các Vinpearl mình đi thì Đà Nẵng là tệ nhất :)	Phòng đẹp, nhân viên dễ thương, dịch vụ tốt. Sẽ quay lại khi có dịp đến Đà Nẵng	1	location_or_generic_match
Q6	phòng dorm cho sinh viên ở đà nẵng	3000010040227	Muong Thanh Luxury Da Nang Hotel	Thành Phố Đà Nẵng	bm25,hybrid	7		8	5.404380		5.226236	Chuyên nghiệp, chúng tôi rất hài lòng, nếu vào Đà Nẵng lần sau tôi chọn Mường Thanh	Khách sạn to nhất ở Đà Nẵng! Điểm trừ là nội thất không đẹp so với khách sạn tầm trung	"Có thể đây là khách sạn ""xịn"" nhất trên dọc bãi biển Mỹ Khê - bãi đẹp nhất. Đến Đà Nẵng chắc chắn sẽ chọn khách sạn dọc bãi biển này."	1	location_or_generic_match
Q6	phòng dorm cho sinh viên ở đà nẵng	3000010031123	Adina Hotel	Thành Phố Đà Nẵng	hybrid,vector		3	9		7.643836	5.194019	Phòng cũ, nhiều gián con. Khăn tắm cũ sang đen. Gra cũ rách tươm.	Khách sạn khá cũ kĩ, phòng bẩn	Khá ok, phòng khách sạn gần biển mà giá rẻ	1	location_or_generic_match
Q6	phòng dorm cho sinh viên ở đà nẵng	9000000303891	Glamour Hotel Da Nang	Thành Phố Đà Nẵng	bm25,hybrid	5		10	5.509592		5.085426	mọi thứ đều ổn. nếu có dịp ghé Đà Nẵng sẽ chọn lại KS này	Khách sạn sạch sẽ tiện nghi, view 2 cây cầu rất đẹp vào ban đêm. Nhân viên lễ tân dễ thương nhiệt tình chu đáo. Mình sẽ quay lại nếu có dịp đến Đà Nẵng !	Mình đến đà nẵng khá nhiều cũng từng book nhiều ks khác nhau nhưng bên glamour mình thấy ok nha từ nhân viên đến giá cả. Tính ở 1 đêm xong gia hạn thêm 2 đêm.	1	location_or_generic_match
