bucket_id,query_id,query,hotel_id,hotel_name,hotel_location,bm25_rank,vector_rank,hybrid_rank,top_review_1,top_review_2,top_review_3,relevant
bucket_1_short,Q004,villa hồ bơi,1000000434604,Sea Links Beach Villa,Phan Thiết,10,,8,"Nơi nghỉ ngơi tuyệt vời, dịch vụ chuẩn 5 sao, nhân viên rất nhiệt tình. Villa sạch sẽ, ở nhiều người rất ok để nghỉ ngơi và chơi nhóm bạn. Thời gian tới sẽ là lựa chọn ưu tiên để nghỉ dưỡng hoặc đi ch","Những căn villa rất đẹp, sạch sẽ và sang trọng, dịch vụ ổn, chỉ có 1 vấn đề không hài lòng là lúc check in lễ tân có nói được vô sân golf miễn phí nhưng khi đến nơi thì nhân viên ở đấy bảo thu phí 100","Villa ngoài mong đợi của mình, khá tiện nghi và thoải mái. Đoàn mình 12 người 2 villa được sắp cạnh nhau, mua hải sản về có sẵn đầy đủ đồ để nấu nướng. Mọi người ai cũng thích ở đây. Giá rẻ. Có dịp sẽ",
bucket_1_short,Q004,villa hồ bơi,1000000486697,Fleur De Lys Resort & Spa Long Hai,Vũng Tàu,,10,,Đã quay lại lần thứ 2 và vẫn sẽ chọn nơi này trong thời gian tới. Ngoại trừ việc lâu lâu có muỗi bay vào phòng thì tất cả mọi thứ đều tốt,"Nếu bạn muốn ở resort không gian yên tĩnh thì có thể chọn resort này nha. Mặc dù nhìn hơi cũ do hoạt động đã lâu nhưng không gian phòng và các thiết bị tiện nghi vẫn trang bị mới. 

Hồ bới và bãi tắm ",nhân viên nhiệt tình. thân thiện. hỗ trợ nhận phòng sớm nhanh chóng. cảnh đẹp. không gian phù hợp gia đình nghỉ dưỡng,
bucket_1_short,Q004,villa hồ bơi,1000000666333,Hoi An Emotion Boutique Villa,Hội An,6,,1,"Nhiều khách nước ngoài, phòng sạch sẽ, siêu rộng","Phòng ốc sạch sẽ, đồ ăn sáng tạm ổn không nhiều món lắm","Mọi thứ và tuyệt vời và hoàn hảo. Nhân viên nhiệt tình, chăm sóc khách hàng tốt. Mình đặt nhầm ngày nhưng bên villa giúp đỡ đổi ngày cho mà không mất phí luôn ạ. Vị trí đẹp đi phố cổ hay đảo ký ức đều",
bucket_1_short,Q004,villa hồ bơi,9000000876237,Muong Thanh Luxury Saigon Hotel,TP Hồ Chí Minh,,6,,Phòng ok ❤️ nhân viên vui vẻ ❤️,"phong 10 điểm nha , sạch sẽ , thơm , dịch vụ tốt , đồ ăn sáng thì bình thường . khách tour nước ngoài đông và ồn vào buổi sáng 1 chút thôi","Khách sạn đẹp, phòng thoáng rộng rãi, đồ ăn sáng ngon… Mình nhất định sẽ quay lại.",
bucket_1_short,Q004,villa hồ bơi,3000020014910,Rosa Alba Resort & Villas Tuy Hoa,Phú Yên,5,,6,Nhân viên rất thân thiện và nhiệt tình❤️❤️❤️,"Có một số vấn đề phát sinh tại thời điểm nhận phòng và đã được giải quyết êm đẹp, chuyên nghiệp. Bạn nam lái xe tiếp tân tên Hưởng rất vui vẻ, nhiệt tình, chu đáo. Villa ổn, sạch, vị trí khách sạn tru",Một nơi ở quá tuyệt vời đáng sống để nghỉ dưỡng,
bucket_1_short,Q004,villa hồ bơi,1000000576596,Phu Quoc Villa,Phú Quốc,8,,2,"Tất cả đều tuyệt vời, nhân viên thân thiện dễ chịu, tiện ích đầy đủ, rất gần sân bay và trung tâm, sẽ quay lại lần 2","đường vào đúng lúc đang sửa nên khá bất tiện, nhưng hình như sửa xong rồi","Có con chó tên Mèo và vườn cây quá trời quả. :))) Lễ tân dễ thương, có nhiều kinh nghiệm hướng dẫn du lịch nè. Tạm biệt Phú Quốc villa và hẹn gặp lại nha.",
bucket_1_short,Q004,villa hồ bơi,3000020012494,Hoi An Golden Holiday Villa,Hội An,1,,4,"Nhân viên thân thiện, dịch vụ đều tốt, sẽ ghé lại lần sau","Nhân viên thân thiện, nhiệt tình","Lần đầu tiên mình ở Hội An và mình đã chọn đặt phòng tại đây. Dịch vụ tốt, phòng ốc tiện nghi, gần khu phố cổ đi lại rất tiện! Nếu quay lại Hội An mình vẫn sẽ chọn ở tại đây.",
bucket_1_short,Q004,villa hồ bơi,9000000533663,Mövenpick Resort Cam Ranh,Khánh Hòa,,7,,"Không hài lòng, bực bội,","thân thiện, vui vẻ, nhiều kỷ niệm.",Wifi yếu . Chờ xe điện thì lâu. Thật bất tiện,
bucket_1_short,Q004,villa hồ bơi,3000020004772,Lan Rung Beach Resort,Vũng Tàu,,2,10,"Địa điểm tuyệt vời, gia đình tôi đã ở 3 lần và sẽ quay lại",Bãi biển siêu sạch. Thích ơi la thích. Hai bé nhà mình tắm mê luôn. Sẽ tiếp tục đến vào lần sau,"Khu resort rộng, gần biển nhưng phòng đã cũ, nhất là nhà tắm, vs",
bucket_1_short,Q004,villa hồ bơi,3000010033386,Lotus Village Resort Mui Ne,Phan Thiết,3,,5,"Mọi thứ đều tuyệt vời trừ Wi-Fi thôi, rất yếu luôn hầu như không sử dụng được. Phòng sạch sẽ, nhân viên thân thiện.",10 điểm . Sẽ quay lại lần nữa,"Nhân viên thân thiện, hồ bơi đẹp, phòng nội thất hơi xuống cấp, đèn tối.",
bucket_1_short,Q004,villa hồ bơi,3000020010734,Silver Moon Villa Hội An,Hội An,,1,9,"Đặt phòng có ban công nhưng nhận phòng không có ban công . Hỏi lại chủ villa thì chủ bảo ở được thì ở không ở được thì đi . Xử lí thiếu chuyên nghiệp và thiếu trách nhiệm , trải nghiệm tệ sẽ không qua",Trải nghiệm rất tệ. Hình ảnh trên trang và thực tế rất khác. Lúc check-in nhân viên đưa 1 căn phòng rất nhỏ chỉ đủ để 1 cái giường. Sau khi phản ánh thì đổi phòng to hơn một chút nhưng vẫn khác xa hìn,"Phòng thiếu đồ dùng, không giống ảnh, tường mốc ẩm, tủ lạnh không có, bàn ghế, nước không có.",
bucket_1_short,Q004,villa hồ bơi,9000002314116,Havilla Homestay -  The Song Apartment Vung Tau,Vũng Tàu,2,4,3,"Dịch vụ rất tốt, sạch sẽ. Chị chủ rất nhiệt tình và thân thiện, lần sau quay lại vẫn sẽ book dịch vụ ở đây và sẽ giới thiệu thêm bạn bè nữa.","Chỗ okiiiii, rất ổn nha không như lời đồn nên ở","Phòng rất đẹp ạ,siêu tiện ích,sạch sẽ",
bucket_1_short,Q005,khách sạn tình yêu,9000001042394,Green Co To Hotel,Quảng Ninh,8,,1,"Vị trí ngay bãi tắm Tình Yêu.
Chủ nhà nhiệt tình, có xe đón tại bến. 
Ga giường hơi bị ố, phòng chưa được sạch sẽ (còn vết nước ngọt nên kiến bâu).
Sắp cuối mùa nên ko có dịch vụ ăn uống.","Gàn biển, a chủ nhiệt tình, book tàu dc giảm giá, phòng ốc ổn",Anh Chủ và nhân viên quá nhiệt tình. Nhất định sẽ quay lại,
bucket_1_short,Q005,khách sạn tình yêu,3000010034833,Bonita Hotel - THT Branch,TP Hồ Chí Minh,3,,3,"Vui tươi, thoải mái, bu lu xa bu","Phòng sạch sẽ, ở rất thích, tôi sẽ quay lại đây nếu lần sau có dịp.","Giá cả hợp lí, dịch vụ ok, phòng sạch đẹp tiện nghi, nhân viên hỗ trợ nhiệt tình",
bucket_1_short,Q005,khách sạn tình yêu,1000000503956,Doha Central Bliss Danang Hotel by Haviland,Thành Phố Đà Nẵng,,2,,"Các chú bảo vệ rất nhiệt tình, đáng khen","Nhân viên Toi, Tinh, Nghia, Nu, Linh, Hieu, Yen, Phuc nhiệt tình chu đáo","Huệ, Tới, Khánh, Linh, Phúc nhiệt tình. Phòng 1404",
bucket_1_short,Q005,khách sạn tình yêu,9000001106449,BOBO Boutique Hotel,Vũng Tàu,9,,8,"Ok, dịch vụ tốt. Nhân viên nhiệt tình","phòng rất ổn nha mn, sạch sẽ kín đáo, có lễ tân khá tiện nha, lần sau có dịp mình sẽ lại book phòng ạ 🥰","Phòng giống trên hình, rất ok. Lần sau sẽ ghé lại.",
bucket_1_short,Q005,khách sạn tình yêu,1000000440516,Eden Plaza Danang,Thành Phố Đà Nẵng,,7,,"Khách sạn tiện, gần trung tâm!","Gần sân bay, rộng, sạch, rẻ, thuận tiện đi lại",Địa điểm tiện để đi chơi và ăn uống. Khách sạn dọn dẹp vệ sinh sạch sẽ,
bucket_1_short,Q005,khách sạn tình yêu,9000000745104,Kingsales Hotel Thanh Hoa,Thanh Hóa,2,,4,"Mình đi gần dịp giáng sinh, shop decor rất dễ thương, khách sạn mùi thơm, dọn rác khá sớm. Tuy nhiên thoát nước trong phòng tắm hơi kém, khá tiện ship đồ ăn vì mình lười ra ngoài. Mọi thứ khá ổn, giá ","Phòng sạch, giá rất tốt, sẽ quay lại ạ","Khách sạn sạch sẽ và giá tốt, nhân viên nhiệt tình",
bucket_1_short,Q005,khách sạn tình yêu,3000010032650,Hello 1 Hotel Can Tho,TP Cần Thơ,7,,7,Phòng tuy hơi cũ nhưng khá sạch sẽ và đủ tiện nghi. Giá cả phải chăng,"Nhân viên lễ tân rất thiếu chuyên nghiệp, coi thường khách hàng..Mấy phòng khác thì mình không biết chứ riêng phòng mình thì nó hôi mùi ẩm mốc, để giá 110k mà vô hỏi thì đó là phòng ở tập thể, bước vô","Khách sạn gần trung tâm, phòng sạch sẽ thoáng mát, nhân viên nhiệt tình. Nên ở lại đây",
bucket_1_short,Q005,khách sạn tình yêu,9000000297497,La Habana House,Thành Phố Huế,,6,,"Ấn tượng đầu tiên là nhân viên lễ tân 2 ca đều vui vẻ thân thiện. Địa chỉ thì hơi khó tìm xíu nhưng gọi địa là được. Phòng khá ok, sạch sẽ, nệm. Thấy các đánh giá khác kêu tối ồn, chắc mình đi ngày th","Khách sạn xinh, vị trí thuận lợi, nội thất đầy đủ, chị chủ và lễ tân rất dễ thương. Một trải nghiệm tuyệt vời, quay lại Huế mình sẽ quay lại đây để book phòng","khách sạn ở vị trí trung tâm rất tiện đi lại, service tốt, các bạn staff rất dễ thương, nhiệt tình. Phòng hơi cũ xíu nhưng khách sạn rất sạch sẽ. Mình hài lòng trong mấy ngày lưu trú tại đây.",
bucket_1_short,Q005,khách sạn tình yêu,1000000469198,Minh Toan Galaxy,Thành Phố Đà Nẵng,,1,10,"Ks phòng rất sạch sẽ, nhân viên nhiệt tình chu đáo",Khó tìm ra được điểm nào để chê anh em ạ !,"Nv nhiệt tình , phòng sạch sẽ, lần sau sẽ quay lại",
bucket_1_short,Q005,khách sạn tình yêu,3000010027151,Bonita Signature Hotel,TP Hồ Chí Minh,6,,6,"Bẩn, đầy gián con bò khắp nơi. Vòi hoa sen lỏng lẻo","nhân viên thân thiệt nhiệt tình. cơ sở vật chất xuống cấp, phòng có mùi, tivi không lên, phòng vệ sinh không có vòi.","Phòng sạch sẽ, nhân viên thân thiện",
bucket_1_short,Q005,khách sạn tình yêu,1000000470856,TTC Hotel Can Tho,TP Cần Thơ,4,,5,"Khách sạn có vị trí đẹp, chất lượng tốt. Nhân viên và lễ tân, phục vụ rất tốt và chu đáo, chất lượng","Phòng đẹp, tiện nghi, nhân viên không nhiệt tình. Bữa sáng không ngon. Lễ tân không thân thiện giải thích với khách hàng.",Món ăn rất ngon.nhân viên vui vẻ và nhiệt tình,
bucket_1_short,Q005,khách sạn tình yêu,3000010029910,Vy Vy Airport Hotel,TP Hồ Chí Minh,10,,9,"Trải nghiệm ở Vy Vy. Nhân viên ở đây rất nhiệt tình, dễ thương. Phòng sạch sẽ, OK ạ.","Nhân viên dễ thương, phòng ốc không quá to nhưng cũng thoải mái",Nhà vệ sinh phòng hơi cũ. Nhân viên thân thiện,
bucket_1_short,Q005,khách sạn tình yêu,1000000421749,Green Hotel Vung Tau,Vũng Tàu,,3,,"Tivi không mở được internet không có âm thanh không xem được gì cả
Wifi thì yếu xìu không xài được
phong ở đối diện phòng nhân viên nói chuyện rất ồn ào lớn tiếng.","Phòng bị mưa tạt, nước thấm tường tràn vào bên trong. Nhà vệ sinh dơ và có mùi hôi khó chịu, đèn trong phòng cũng bị hư. Nhân viên lễ tân phục vụ kém. Khi check-out còn nhắc khách lần sau phải giữ gìn","Nhân viên nhiệt tình. Có 1 bạn nhân viên nam cho mình đổi phòng để có view đẹp, mà quên mất tên bạn đó rồi. Ăn sáng cũng cơ bản thôi nhưng sạch sẽ. Đối diện biển nên đi tắm biển rất dễ. Có điều ban đê",
bucket_1_short,Q005,khách sạn tình yêu,3000020015279,Dalat Wonder Resort,Lâm Đồng,1,,2,"Phong cảnh đẹp, trang trí bắt mắt. Không gian thoáng đãng, yên tĩnh. Phòng ở sạch sẽ, đầy đủ trang thiết bị. Nhân viên vui vẻ, nhiệt tình, phục vụ chu đáo. Thức ăn ngon, hợp khẩu vị, vệ sinh sạch sẽ. ","Khung cảnh rất đẹp, tôi rất thích nơi này. Có cơ hội sẽ quay lại. Nhân viên dễ thương.","Phòng cảnh đẹp, phòng sạch sẽ thiết kế kiểu đơn giản. Nhân viên lễ tân dễ thương, nhiệt tình, hài lòng về trải nghiệm ở đây",
bucket_1_short,Q005,khách sạn tình yêu,3000020011694,Orchide'es Ocean Hotel,Thành Phố Đà Nẵng,,8,,"Khen bộ phận nhân viên của khách sạn: Tác phong gọn gàng, phục vụ mau lẹ, thái độ làm việc có trách nhiệm, giọng điệu nói chuyện dễ nghe, lịch sự. Khen dịch vụ phòng ốc của khách sạn: Sạch sẽ, tươm tấ","Phòng khá ổn trong tầm giá, nếu có thêm nước rửa tay trong nhà tắm sẽ ok hơn","Khách sạn chưa vệ sinh sạch, vẫn còn nhiều ẩm mốc. Nhân viên không nhiệt tình",
bucket_1_short,Q005,khách sạn tình yêu,1000000481662,Hong Bin Bungalow,Phú Quốc,,9,,View đẹp nhưng tận sau trong ngõ nên vào hơi xa,"Chắc chắn sẽ quay lại, cảm ơn mọi người nhiều","Phòng rộng, hơi cũ nhưng giá rẻ nên OK, đường đi vào hơi xa nếu đi bộ, khu vực nhiều cây nên hơi muỗi, nước chảy hơi chậm. Nhân viên khá nhiệt tình, mọi thứ ổn áp. À có hồ bơi nha",
bucket_1_short,Q005,khách sạn tình yêu,3000010033426,Saigon By Night Hotel & Suite,TP Hồ Chí Minh,,5,,"Nhân viên thân thiện, vui vẻ. Phòng sạch, đầy đủ tiện nghi và có cửa sổ to. Ai cần đi SECC nên đặt phòng ở đây vì chỉ mất khoảng 5 phút đi xe",Mọi thứ đều oki nha <3 i love this hotel,Ok chỉ hơi ca trung tâm thôi .,
bucket_1_short,Q005,khách sạn tình yêu,1000000327194,Cosiana Hue Hotel,Thành Phố Huế,,10,,"Thật tuyệt vời, nhân viên thân thiện, ăn sáng tại nhà hàng rất nhiều món cho mọi thành viên lựa chọn","Có vị trí thuận lợi, gần tiện ích! Giá phù hợp","Phòng cơ bản, buffet sáng ngon và đa dạng, nhìn chung xứng đáng với giá tiền.",
bucket_1_short,Q005,khách sạn tình yêu,9000000809267,Gold Plaza Hotel Da Nang,Thành Phố Đà Nẵng,,4,,"Khách sạn rất sạch sẽ, chú bảo vệ siêu thân thiện, các bạn NV FO và F&B rất hoà đồng, mình cần gì các bạn đều giúp đỡ, đồ ăn rất hợp vị với gia đình mình, KS gần nhiều điểm tham quan ở trung tâm thành",Mọi thứ rất vừa vặn tiện nghi sạch sẽ dễ di chuyển nhân viên thân thiện dễ thương sẽ quay trở laik,"Phù hợp gia đình trong trung tấm gần nhiều địa điểm thuận lợi du lịch,vui chơi.",
bucket_1_short,Q006,motel bình dân,3000010025026,Rose Hotel Hai Phong,TP Hải Phòng,1,,3,"Máy lạnh hỏng báo lễ tân từ chiều nhưng không kiểm tra, đến tối phải nhắc lại xong lên kiểm tra báo máy lạnh hết ga nhưng trời tối rồi nên không thể sửa được và cũng không còn phòng để đổi nên phải sử",Rất tốt 300k 1 phòng hơi bé so với ảnh nhưng ok,"Phòng cái gối còn vết đỏ của máu, cốc uống nước, cốc nhà vs bẩn. Sàn trong góc cũng bẩn.",
bucket_1_short,Q006,motel bình dân,1000000447860,Minh Hung Hotel,Phan Thiết,,5,9,"Phòng rất chật, nhà tắm không có nóng lạnh giống y như phòng trọ.",Chủ nhà nhiệt tình và cho nấu ăn,"Phòng rất tốt và tiện nghi tương đối đầy đủ, phòng tắm rộng rãi sạch sẽ và có quạt thông gió khử mùi rất tốt. Nhân viên và chủ ksan rất nhiệt tình dễ thương. Dù ở mùa lễ nhưng giá cả vẫn rất rẻ",
bucket_1_short,Q006,motel bình dân,4000000421806,Chan May Hotel Tam Dao,Vĩnh Phúc,,8,,"Phòng thực sự rất tệ so với mức giá, không cách âm, dịch vụ phòng rất tệ","Thân thiện, nhiệt tình, cảm giác như được ở nhà","Khách sạn dễ thương lắm, phòng thì sạch sẽ, thơm tho. Hôm mình đến sớm hơn dự kiến mà bên Chân Mây vẫn tạo điều kiện cho checkin sớm, rất là nhiệt tình luôn. Nhân viên thì thân thiện, nói chuyện nhẹ n",
bucket_1_short,Q006,motel bình dân,1000000479473,Minh Cat Hotel,Khánh Hòa,9,,,"Giá cả phù hợp. Phòng thoáng, sạch sẽ.","Mình chưa ở 1 cái khách sạn nào tệ như vậy, 2 vợ chồng mình tính ở 1 đêm vì công việc nên đặt 1 phòng ngày đêm, ở xa tới nên 16h chiều mới tới nơi rồi đi ăn ra biển chơi xíu. 18h mới lên phòng nghỉ ng","Khách sạn rẻ, rộng rãi, thoáng mát",
bucket_1_short,Q006,motel bình dân,3000020004247,Smile Hotel Nha Trang,Khánh Hòa,7,,,Khách sạn gần trung tâm thuận tiện đi lại nên oke nhé,"Nhân viên rất thân thiện, nhiệt tình, niềm nở. Phòng sạch sẽ, tiện nghi. Vị trí thuận tiện, gần Tháp Trầm Hương, ngay khu vực ăn uống sầm uất.",Nhân viên chưa nhiệt tình. Nhà mình 4 vali. Vợ mình ẵm bé không phụ vali mình được. Nhân viên thấy cũng không giúp... thua,
